PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
2BLjS,4k3/7R/2r3p1/1pNpK3/p3p3/1N4P1/2n4P/8 w - - 0 48,b3d4 c6c5 d4e6 c5c6 e5f6 c6e6 f6e6 c2d4 e6d5 e4e3 h7h4 d4f5,2848,110,91,1205,attraction crushing endgame hangingPiece veryLong,https://lichess.org/W9dRvYBI#95,
EhOYN,r3r3/p5k1/q4npp/4N3/3R1P2/1P5P/PQ1n2PK/5R2 w - - 6 33,d4d2 a6f1 e5g4 e8e6 d2d7 g7h8 b2d4 a8f8,2848,91,92,2318,advantage defensiveMove hangingPiece middlegame quietMove veryLong,https://lichess.org/smAOb8dq#65,
bYHNo,8/8/4pKP1/1p3b2/6k1/2P1B3/8/8 b - - 0 55,f5g6 f6g6 g4f3 e3g5,2848,103,91,1870,bishopEndgame crushing defensiveMove endgame hangingPiece short,https://lichess.org/WYuFez2G/black#110,
p97fE,4r1k1/ppr2ppp/4p3/1q1pN2Q/1b1P1N2/2n5/P4PPP/1RR3K1 b - - 1 20,c3b1 c1c7 g7g6 f4g6 b1d2 g6e7 b4e7 h5g4 g8f8 e5d7 b5d7 c7d7,2847,109,88,275,crushing hangingPiece kingsideAttack middlegame veryLong,https://lichess.org/98YrsYPF/black#40,
82EWm,5q1r/6b1/p1k1p3/3pP1N1/1p3Bbp/3BQ1p1/PPP5/2K4R w - - 0 30,e3a7 f8f4 c1b1 f4f2 a7f2 g3f2,2846,124,90,1026,advancedPawn advantage fork hangingPiece long middlegame,https://lichess.org/aAVxQ9vN#59,
6zCXR,1n5r/PP1kbp2/1Qp5/2Pp4/3P1N2/4PKP1/1Bq5/8 b - - 6 46,h8h2 a7b8n d7e8 b6c6 e8f8 c6d5,2845,106,92,145,advancedPawn advantage hangingPiece long middlegame promotion underPromotion,https://lichess.org/rMiCPHIC/black#92,
uFSkC,8/1pp3kp/2np2p1/3Q4/q4B2/rNP1P3/P4P2/1K1R4 w - - 4 24,b3d4 a4d1 b1b2 c6d4 e3d4 a3a4 d5e6 a4b4 c3b4 d1d4 b2a3 d4f4,2845,107,87,396,crushing deflection fork hangingPiece middlegame veryLong,https://lichess.org/mtKn2UsN#47,
78wBf,8/1r6/8/6P1/1P6/P1p3R1/3k1K2/8 w - - 4 47,g3c3 d2c3 f2e3 c3c4 e3e4 b7b5 e4f4 c4d5,2844,103,91,128,crushing defensiveMove endgame hangingPiece rookEndgame veryLong,https://lichess.org/AgGONa23#93,
g5uVL,8/8/4p1p1/3kPp2/2Nb1P1P/1K6/8/8 b - - 3 58,d4e3 c4e3 d5e4 e3c4 e4f4 b3b4,2844,100,85,284,crushing defensiveMove endgame hangingPiece long quietMove,https://lichess.org/krRc4pJf/black#116,
qsL7M,r3k2r/2P2ppp/3bb3/1p6/8/1P1P1Q2/1q3PPP/4RRK1 b kq - 0 18,d6c7 f3a8 c7d8 a8c6 e8e7 c6c5 e7f6 f2f4,2843,103,92,806,crushing defensiveMove hangingPiece middlegame pin veryLong,https://lichess.org/CYGfdHyJ/black#36,Four_Knights_Game Four_Knights_Game_Italian_Variation
ATvuM,4r2R/6qN/p3rkp1/3p1p2/P1nP4/7R/1p3PKQ/8 b - - 5 40,g7h7 h3h7 e6e4 h2h1 e4g4 g2h3,2843,110,91,1299,advantage hangingPiece long middlegame quietMove,https://lichess.org/vaAt4Utc/black#80,
2fjhL,5Q2/1pk5/8/3pP3/2q5/2N2P2/Pr1K1R2/8 w - - 0 33,d2e3 c4c3 e3f4 c3d4 f4f5 d4e4 f5g5 e4e5 g5h4 e5d4,2843,100,87,194,crushing deflection endgame fork hangingPiece veryLong,https://lichess.org/AlSMzI9n#65,
4YCff,8/5p2/4p1P1/K3P1Pp/2k2b1P/8/pB6/8 b - - 0 54,f4e5 b2e5 c4d5 e5c3,2843,96,86,276,bishopEndgame crushing defensiveMove endgame hangingPiece master short,https://lichess.org/KSLEzCjX/black#108,
38bCl,5r1k/r6p/b1p3q1/3pP2R/R7/2P2P2/1P6/2K4Q b - - 3 28,f8f3 h1f3 a7f7 a4g4 g6h5 g4g8 h8g8 f3h5,2842,101,83,297,crushing discoveredAttack hangingPiece middlegame veryLong,https://lichess.org/tmqmYEPi/black#56,
UnGHT,1r4k1/5p1p/1R6/3BpP2/QPq5/8/6PP/3n2K1 b - - 0 32,c4d5 b6b8 g8g7 a4a1 d1e3 f5f6 g7h6 b8g8,2841,102,81,500,crushing defensiveMove endgame hangingPiece veryLong,https://lichess.org/6FHDYqyH/black#64,
7wHaw,r6r/pp4N1/1q2Pkp1/3pn3/1P6/P5Pp/4Q2P/5R1K b - - 1 29,f6g7 e2e5 g7g8 f1f6 h8h6 e6e7 b6f6 e5f6,2840,110,91,1492,advancedPawn crushing endgame hangingPiece veryLong,https://lichess.org/8SuGnTUd/black#58,
tzYai,2Q5/1p1r1pk1/p3q2p/4p1p1/P2rN1PP/3n1R2/1PR3PK/8 w - - 3 32,h4g5 d4e4 f3f6 e6e7,2840,101,87,333,crushing hangingPiece middlegame short,https://lichess.org/WedEERUT#63,
R77lZ,8/2p3pp/1b6/p2K1P1P/1p3P2/8/1kP5/2R5 w - - 2 38,c1g1 b6g1 h5h6 g7h6 f5f6 b2c2 f6f7 b4b3 f7f8q b3b2 f8f5 c2c1,2840,107,85,295,advancedPawn advantage defensiveMove endgame hangingPiece veryLong,https://lichess.org/0jVjVPFG#75,
LDmaw,3r3k/1pp1b1pp/8/1PP4q/8/1N1P1N1b/1B2QPrP/R6K b - - 3 29,h3g4 e2e7 g2h2 f3h2 g4f3 h1g1 h5g6 h2g4 g6g4 g1f1,2840,93,94,246,advantage hangingPiece middlegame veryLong,https://lichess.org/rfP2Ng5R/black#58,
QRZla,1k1r3r/pp3p2/4q3/3pP1pN/3P3n/P3B3/2bQBP1K/2R2R2 b - - 4 24,h8h5 e2h5 h4f3 h5f3 d8h8 h2g1 e6h3 f3h5,2839,93,91,2251,advantage hangingPiece master middlegame veryLong,https://lichess.org/QegZQ4HV/black#48,
Qq9iH,3rr1k1/5p1p/3P1Qp1/p1p1n3/1p2B1P1/1P5P/P4P1q/3RRK2 b - - 2 29,e5g4 h3g4 e8e4 f6d8 g8g7 e1e3 e4f4 d1d2,2839,92,94,254,advantage defensiveMove hangingPiece middlegame veryLong,https://lichess.org/wrFL8CK7/black#58,
N0HHW,r4rk1/pp4pp/1bp2q2/3pn3/3N4/2P4b/PPBQ1PPP/R1B2RK1 b - - 7 17,h3g2 g1g2 b6d4 d2d4 f6f3 g2g1 f3e2 f2f4 e2c2 d4e5,2839,101,82,327,advantage hangingPiece middlegame veryLong,https://lichess.org/j7ujWvvd/black#34,French_Defense French_Defense_Tarrasch_Variation
mSyR0,1k2r3/ppp5/q1n3Qp/3r4/6P1/bP1P3P/2PN1P2/1K1R3R b - - 0 22,a3f8 g6e8 d5d8 e8g6,2839,105,90,912,advantage fork hangingPiece middlegame short,https://lichess.org/Zm4ZC0Ea/black#44,
znzMu,2r5/2P1R3/2K5/8/5kpp/8/7P/8 b - - 1 62,c8c7 e7c7 f4f3 c6d5 g4g3 h2h3 g3g2 c7g7 f3f2 d5e4 g2g1r g7g1 f2g1 e4f3,2839,123,90,1703,crushing defensiveMove endgame hangingPiece master quietMove rookEndgame veryLong,https://lichess.org/ps72JAvS/black#124,
AGJc5,8/8/4p3/7P/5P2/r5PK/P1pk4/2R5 w - - 1 44,c1c2 d2c2 h5h6 c2d3 h3g4 a3a2 g4g5 d3e4,2839,98,82,182,crushing endgame hangingPiece rookEndgame veryLong,https://lichess.org/NZOMbZBh#87,
nI34D,8/8/1p6/p1P1k3/P2n1p2/2K2P2/4B3/8 w - - 1 65,c5b6 d4e2 c3d3 e2c1 d3c4 e5d6,2838,96,92,514,crushing defensiveMove endgame exposedKing hangingPiece long,https://lichess.org/TrqUzVmu#129,
bpZUJ,8/P1p2pk1/3p4/1B2p3/4P3/2PP1r1b/1KP2p2/5R2 w - - 1 51,a7a8q h3f1 a8c8 f3f4 b5d7 f1g2,2838,91,78,133,crushing endgame hangingPiece long master,https://lichess.org/WQdszIkG#101,
rbYRK,5rk1/3nqppp/Q2ppb2/8/8/2N2N2/PrP2PPP/3R1RK1 w - - 0 17,d1d6 f6c3 a6c6 b2b7 d6d3 d7e5 c6c3 e5d3,2838,99,81,1091,advantage fork hangingPiece middlegame quietMove veryLong,https://lichess.org/XTQPsUlZ#33,Sicilian_Defense Sicilian_Defense_Modern_Variations
zJCVN,5kr1/1p2p3/q7/p1p1PP2/P2p3R/1P3QP1/2n5/4R1K1 w - - 0 47,f5f6 c2e1 f3f4 a6e6 h4h7 e7f6,2838,117,91,1538,crushing endgame hangingPiece long master,https://lichess.org/STau41aH#93,
zX97W,2r1k2r/5p1p/pq1p3p/1p1PPQ2/6Pb/PnN4P/1PP3B1/R4K1R b k - 2 19,b3a1 f5c8 e8e7 e5d6 b6d6 c8b7 e7f8 c3e4,2838,112,85,378,crushing hangingPiece middlegame veryLong,https://lichess.org/kVVyBWRj/black#38,Sicilian_Defense Sicilian_Defense_Kalashnikov_Variation
YT571,r5k1/p4ppp/2r1p3/q2n4/1B1PP3/1QbN4/4KPPP/2R4R b - - 0 21,c3b4 c1c6 d5c3 e2e3 a5g5 d3f4,2837,116,91,1100,advantage hangingPiece long middlegame,https://lichess.org/KhbbUvti/black#42,
wAyGh,r2qk2r/pQ2bppp/2n1p3/5b2/3P1n2/P1N2N2/1P3PPP/R3KB1R b KQkq - 0 11,d8b6 b7a8 e8d7 a8h8 b6b2 f3e5 d7c7 c3b5 c7b7 b5d6 e7d6 f1a6 b7a6 h8c8 b2b7 c8c6 b7c6 e5c6,2837,118,86,300,advantage attraction clearance fork hangingPiece middlegame skewer veryLong,https://lichess.org/9RwVp4M5/black#22,Caro-Kann_Defense Caro-Kann_Defense_Other_variations
mOKU8,r5rk/3n3p/5B2/p1b1pn2/1qPp2Q1/3P1N2/1P5P/R3R1K1 b - - 0 25,f5g7 g4d7 a8f8 d7f5 f8f6 f5f6,2836,89,84,180,advantage hangingPiece long middlegame pin,https://lichess.org/1SMXtt5n/black#50,
Q7QU9,r4r1k/3n1p2/pq2p2p/1p2P2N/4B3/P4bQ1/1PP3PP/R6K b - - 1 22,f8g8 g3f3 a8f8 a1d1 f7f5 d1d7,2836,111,90,737,crushing hangingPiece long middlegame,https://lichess.org/vbx5XBqn/black#44,
KraM1,r3kbnr/p3pppp/2p5/8/q1pPQ3/N2nP3/1P2KPPP/R1B2BNR w kq - 7 12,a3c2 a4c2 c1d2 a8c8,2836,110,89,1647,advantage defensiveMove hangingPiece opening short,https://lichess.org/rM448l5C#23,Queens_Gambit_Accepted Queens_Gambit_Accepted_Old_Variation
u8BuW,4r3/1P2P3/8/7p/2kp1p2/2p5/5K1P/4R3 w - - 2 41,b7b8q e8b8 e7e8r b8e8 e1e8 c4d3 f2f3 d3c2,2835,97,91,1316,crushing defensiveMove endgame hangingPiece veryLong,https://lichess.org/O3zI8114#81,
RwZ9k,8/p7/8/3Pkp1p/1pP1n1p1/1P1K2P1/P3N3/8 b - - 3 32,e4g3 e2g3 h5h4 g3f1 g4g3 d3e2,2835,106,91,1401,crushing defensiveMove endgame hangingPiece knightEndgame long master masterVsMaster quietMove,https://lichess.org/y65NEq30/black#64,
mEAQk,8/8/2KP4/1p5r/p7/P1P2p2/5Bkp/7R w - - 1 53,h1h2 h5h2 d6d7 h2h6 c6c7 h6h7 f2d4 f3f2,2834,99,87,406,advancedPawn crushing endgame hangingPiece veryLong,https://lichess.org/6CHntFDm#105,
rir5Q,5R2/p7/2PKB1r1/8/6k1/6p1/3n4/8 b - - 8 68,g6e6 d6e6 d2c4 e6d5 c4b6 d5e4,2834,108,88,251,crushing defensiveMove endgame hangingPiece long,https://lichess.org/2GvLMc5v/black#136,
ro3uT,2r4k/p5pp/1p2B3/4p1B1/1P6/P4PP1/2b2RKP/3r4 b - - 11 42,c8e8 f2c2 h7h6 g5e7 e5e4 e6f5,2834,97,87,1259,advantage endgame hangingPiece long master quietMove,https://lichess.org/zajVVhou/black#84,
QDKKd,8/8/6R1/4prp1/4k1K1/8/8/8 b - - 1 44,e4e3 g4f5 e3f3 g6f6 e5e4 f5e5,2833,107,86,248,crushing discoveredAttack endgame hangingPiece long quietMove rookEndgame,https://lichess.org/WmwHpgRm/black#88,
VKQS9,3r1rk1/1p4b1/p1p2pP1/2q3nR/2PN3R/1PN2p2/P2Q1K2/8 b - - 3 30,f6f5 d2g5 d8d7 f2f3 g7d4 g6g7 d7g7 h5h8 g8f7 h8f8,2832,102,91,741,advancedPawn crushing exposedKing hangingPiece kingsideAttack master middlegame veryLong,https://lichess.org/pgH8XnAT/black#60,
8Qbnj,4r2k/1p3qp1/p2p3B/3P1N1P/P1Q5/3P4/1b6/R4KR1 w - - 0 28,a1a2 f7f5 h6f4 b7b5 a4b5 a6b5,2832,97,86,141,advantage hangingPiece long middlegame pin,https://lichess.org/ZspjteBn#55,
8JANa,8/8/8/1P1P4/P3Pp2/2R2P1p/3k2rP/5K2 w - - 5 52,c3c1 d2c1 e4e5 c1d2 e5e6 d2e3 e6e7 g2g8 d5d6 g8c8 e7e8q c8e8,2832,90,72,112,crushing endgame hangingPiece quietMove rookEndgame veryLong,https://lichess.org/gMXAiDQr#103,
iNpaN,8/8/7p/3Np2P/1b3p2/4kP2/6K1/8 b - - 4 45,e3d4 d5b4 e5e4 g2f2 d4e5 b4c6,2832,97,91,1076,crushing endgame hangingPiece long,https://lichess.org/Xcmn1PBE/black#90,
nSjOT,8/8/5k2/1R6/5pPK/4bP2/4P3/8 w - - 7 52,b5b6 e3b6 h4h5 b6c5 g4g5 f6f5 h5h6 c5f8,2830,92,87,348,crushing endgame hangingPiece quietMove veryLong,https://lichess.org/vlhZXU0b#103,
NfpZn,r1b2rk1/pp1p1ppp/2p4B/1q2P1Qn/3P4/2P5/P4PPP/R3R1K1 b - - 0 17,f7f6 g5h5 b5d5 h6g7 g8g7 e5f6 f8f6 e1e7 f6f7 e7e5,2829,106,89,705,attraction clearance crushing hangingPiece kingsideAttack middlegame veryLong,https://lichess.org/anKkNiUO/black#34,Ruy_Lopez Ruy_Lopez_Bird_Variation
vRonT,3qk2r/7p/1pnnb3/5p2/r6P/2P1RR2/2QPPP2/4KB2 b k - 2 24,h8g8 c2a4 e8f7 a4c6 d8a8 c6c7,2829,103,88,1096,advantage hangingPiece long middlegame pin,https://lichess.org/xi1yxyvZ/black#48,
RpuBx,4r1k1/1p4pp/2p5/p1Qp2K1/P4R2/1P2PP1b/1BPq3P/8 b - - 18 37,e8e5 b2e5 d2g2 g5h5 h3g4 f4g4 g2h3 h5g5 h7h6 g5f5,2829,108,90,1895,crushing defensiveMove endgame hangingPiece veryLong,https://lichess.org/TED5351g/black#74,
NRgQs,2r3k1/N2p2pp/1pbQp1q1/2p2r1n/2P5/5pPP/PPP2P2/R3NRK1 b - - 0 21,h5f4 a7c8 g6h5 h3h4 f4e2 g1h2 f5f4 d6e7,2829,117,88,1323,crushing hangingPiece middlegame quietMove veryLong,https://lichess.org/DezWwv2N/black#42,
R4Xy8,3r2k1/pq5p/4r1pb/1p1N1p2/2p1p3/2P2PP1/PP2Q1KP/R1BR4 b - - 0 27,d8d5 c1h6 e4f3 e2f3 e6e2 f3e2 d5e5 g2f2 e5e2 f2e2 b7g2 e2e3,2829,97,86,290,advantage hangingPiece middlegame veryLong,https://lichess.org/6mGYyYt3/black#54,
gZ0rG,3q4/8/3P1R2/1p5K/pk6/3R4/8/8 w - - 0 62,d6d7 d8f6 d7d8q f6d8 d3d8 b4a3,2828,108,93,367,advantage defensiveMove endgame hangingPiece long queenRookEndgame,https://lichess.org/m0sYDhED#123,
wCo8T,1b2r1k1/pp3pp1/4R1qp/8/Pn6/1P4PP/2Q2PB1/4R1K1 b - - 0 30,b4c2 e6e8 g8h7 g2e4 f7f5 e4d5 g6f6 d5g8 h7g6 e1e6,2828,118,90,2184,crushing fork hangingPiece middlegame pin veryLong,https://lichess.org/T9Iree2v/black#60,
NXyr9,r4rk1/6p1/p1Qp4/3Np3/4bqNb/4R2P/PPPR1P2/6K1 w - - 2 27,e3e4 f4d2 g4f6 h4f6 d5f6 f8f6 c6a8 f6f8 a8a7 d2d1,2828,92,92,535,advantage hangingPiece middlegame veryLong,https://lichess.org/xOnnKrij#53,
wsZKQ,2r3k1/3q3p/1R6/3p4/1PpQp1p1/4PbP1/7P/5RK1 w - - 1 39,b6b5 d7b5 f1a1 b5c6,2828,114,86,288,crushing defensiveMove endgame hangingPiece short,https://lichess.org/BbRp5ytV#77,
Xf8kK,4r1k1/1pp2ppp/7q/r2Pp3/p5R1/P2Q1P2/BP3P1P/2R3K1 w - - 10 24,d5d6 h6c1 g1g2 e5e4 d6d7 e8d8 d3e4 c1c6 e4e7 c6d7,2827,113,87,222,advantage hangingPiece middlegame veryLong,https://lichess.org/7i51VpMI#47,
tSTTV,1R6/8/8/2kbPK2/6P1/p7/1p6/7R w - - 2 50,e5e6 d5h1 e6e7 h1c6 f5e6 c6a4,2827,96,92,205,crushing defensiveMove endgame hangingPiece long quietMove,https://lichess.org/QW5Sj8iU#99,
js65u,2kr3r/p1p1qppp/2B1pn2/2b1n3/2N5/1P4P1/PBP2P1P/R2Q1RK1 w - - 1 15,c6b7 c8b7 c4a5 b7a8 d1e2 c5b6 b2e5 b6a5,2826,100,81,221,advantage hangingPiece middlegame veryLong,https://lichess.org/3C9iPN5c#29,Nimzo-Larsen_Attack Nimzo-Larsen_Attack_Classical_Variation
LYFz7,rn2r3/p1pp1kp1/1p1bpn1p/8/2BP4/5QPq/PP3P1P/RNB1R1K1 b - - 0 14,f7g8 f3a8 b8c6 c4e6 h3e6 a8e8 e6e8 e1e8,2826,91,91,1755,crushing hangingPiece kingsideAttack opening veryLong xRayAttack,https://lichess.org/SmjyGIka/black#28,Owen_Defense Owen_Defense_Other_variations
AhLmh,R3K3/P7/4pk2/5p2/8/8/8/r7 b - - 0 54,a1a7 a8a7 f5f4 a7f7 f6e5 e8e7 e5e4 e7f6,2826,118,88,744,crushing endgame hangingPiece rookEndgame veryLong,https://lichess.org/SNZozn4R/black#108,
i60eI,4rrk1/ppq1bp1p/2b5/6p1/2R2n2/1P1PQB1P/PB3PP1/RN4K1 b - - 6 21,f4h3 g2h3 e7f6 e3d2 f6b2 f3c6,2825,100,84,254,advantage hangingPiece long middlegame,https://lichess.org/qvpJWuPR/black#42,
OIhiw,r3kb1r/p3pppp/1p6/3q2B1/4n3/5Q2/PPP2PPP/3R1RK1 b kq - 1 13,d5g5 f3e4 a8c8 e4d3 f7f6 d3d7 e8f7 d7c8,2825,103,92,236,advantage fork hangingPiece middlegame veryLong,https://lichess.org/yKZQjrJn/black#26,Sicilian_Defense Sicilian_Defense_Modern_Variations
buhgG,r7/8/8/7P/8/pk4P1/R5K1/8 w - - 1 36,a2a3 a8a3 g2f3 b3c4 f3e4 c4c5,2824,101,83,160,crushing defensiveMove discoveredAttack endgame hangingPiece long rookEndgame,https://lichess.org/ED0TcVbu#71,
99CvU,1r3rk1/3b3p/4pPBb/q2p4/p2Q1N2/P7/1P4PP/1K2R2R b - - 0 29,f8f6 d4f6 h6g7 f6f7 g8h8 b2b4,2824,99,86,671,crushing fork hangingPiece long master middlegame,https://lichess.org/q6sdmgrc/black#58,
tuEVO,r6k/5R2/1pPq3N/p3p2p/2Qbn1pP/6P1/P5K1/1R6 w - - 2 43,f7f5 d6h6 f5f4 e4d6,2823,105,87,137,crushing hangingPiece middlegame short,https://lichess.org/XJBpIhPA#85,
14rc7,8/2pq2p1/1k1p1r1p/4R3/r7/8/1PP2PPP/R2Q2K1 w - - 0 21,e5e4 a4e4 d1d3 d7e8,2823,107,90,1157,advantage defensiveMove endgame hangingPiece short,https://lichess.org/SU8LnL5U#41,
bnqv6,r1b1r1k1/1p2pp2/1q6/p3P2p/4p1P1/8/PPPQB3/2K3RR w - - 0 20,h1h5 b6g1 e2d1 a8a6 d2g5 a6g6,2823,96,87,195,advantage hangingPiece long master middlegame quietMove,https://lichess.org/Xa8Jenw3#39,
DnUmw,r1bR4/bp3pkr/3N2n1/p6p/P1q5/2P2QP1/1P3PP1/4R1K1 b - - 3 22,c8g4 d8a8 g4f3 d6c4,2823,101,86,287,crushing hangingPiece master middlegame short,https://lichess.org/7nfv0jex/black#44,
MrroO,2kr4/pb3pp1/2q1p3/7p/2p4Q/P1P2P1P/1r4P1/1B2RR1K b - - 1 31,b2g2 h1g2 d8d2 g2g1 c6c5 f1f2 g7g5 h4g3,2823,84,91,437,advantage hangingPiece middlegame veryLong,https://lichess.org/f16ZWjLr/black#62,
H2vu4,8/R6P/8/3ppp2/1r6/1k2KP2/p5P1/8 b - - 1 57,a2a1q a7a1 b4h4 a1a5 f5f4 e3d3,2821,114,87,448,crushing defensiveMove endgame hangingPiece long,https://lichess.org/NrDhedHt/black#114,
q3q6d,r1r5/1p3p1k/p1q1b1pb/4P1B1/5p1Q/2N5/PP4PP/R6K b - - 3 25,h7g8 h4h6 f4f3 h2h3 f3g2 h1h2 c6f3 g5f6 f3h3 h6h3 e6h3 h2h3,2821,113,86,736,crushing hangingPiece master middlegame quietMove veryLong,https://lichess.org/W7I9FjBs/black#50,
pwfec,R7/1P3pk1/2K2p2/8/8/1r5p/8/8 b - - 1 43,b3b7 c6b7 h3h2 a8a1 g7g6 a1h1 g6f5 h1h2 f5e4 h2e2,2820,100,86,409,crushing endgame hangingPiece quietMove rookEndgame veryLong,https://lichess.org/8q2J99LC/black#86,
zd2hK,6r1/6Bp/2kP4/2P5/1P4KP/8/6P1/8 w - - 1 41,g4h5 g8g7 g2g4 g7g6 g4g5 g6e6,2820,106,87,519,crushing endgame hangingPiece long master masterVsMaster zugzwang,https://lichess.org/PWixTbdo#81,
Vh1tT,r4rk1/pbp2p1p/1p1b4/8/6q1/2B2N2/PPP2PPP/R2Q1RK1 b - - 2 15,d6h2 g1h2 a8d8 d1e2 d8d5 e2e3 d5h5 h2g1,2819,106,85,252,advantage hangingPiece middlegame quietMove veryLong,https://lichess.org/bf6ClbTy/black#30,French_Defense French_Defense_Knight_Variation
72Kp8,8/1p4k1/3Q2p1/1PnR1rq1/2P1p3/p4B2/P6P/7K w - - 2 40,d6c5 e4f3 c5d4 g7f7 d5f5 g5f5,2819,123,90,259,crushing endgame hangingPiece long master,https://lichess.org/F9icKzan#79,
exYur,8/4k3/1pp1P2p/2n1PP1B/2P5/p1K5/8/8 b - - 0 41,c5d3 c3d3 a3a2 h5g4 e7d8 f5f6,2819,104,77,156,crushing endgame hangingPiece long quietMove,https://lichess.org/ppMKUa6X/black#82,
yzuTu,5r1k/pp2p1bp/4Q1p1/6Nq/5B1P/3rPP2/PP6/5RK1 b - - 3 23,f8f4 e3f4 g7d4 g1g2 h5h4 e6c8 h8g7 c8c2,2819,122,91,445,advantage hangingPiece middlegame veryLong,https://lichess.org/Z9OXgu5M/black#46,
c4QsA,2r1r3/1pq1ppkp/3p4/3P2P1/8/2P1Q2P/Pp6/1K1R1R2 w - - 0 27,f1f7 g7f7 g5g6 f7g7 e3d4 e7e5,2819,102,87,203,advantage endgame hangingPiece long,https://lichess.org/NT2lqc69#53,
PKDH1,r2qn2k/pp2RBbp/1npP2p1/6N1/8/1P5P/P1p2PP1/R2Q2K1 w - - 0 21,d1e2 g7a1 e2e1 d8e7 d6e7 a1b2,2818,114,88,681,crushing defensiveMove hangingPiece long middlegame,https://lichess.org/irxKe5rP#41,
5dQkp,2b2rk1/R7/p2N4/2pP2p1/P1P1p1Pq/2P3bP/5QK1/7R w - - 2 41,f2e2 g3d6 e2e1 c8g4 e1h4 g4f3 g2g1 g5h4,2818,90,79,239,crushing hangingPiece intermezzo middlegame sacrifice veryLong,https://lichess.org/HG7R2G8q#81,
hhrQR,r2q1rk1/ppp1bpp1/2np3p/3B4/6b1/2P2N2/PPP2PPP/R1BQR1K1 w - - 0 11,c1h6 g7h6 d1d3 e7g5,2818,105,87,567,advantage defensiveMove hangingPiece opening short,https://lichess.org/UV679hCT#21,Russian_Game Russian_Game_Nimzowitsch_Attack
ZrCAc,2r2rk1/1b1n2p1/p4q1p/1p3p2/3Np3/P1P1Q2P/1PB2PP1/3RR1K1 w - - 2 24,d4f5 f6f5 c2b3 c8c4 b3c4 b5c4,2817,103,85,131,advantage hangingPiece long middlegame,https://lichess.org/Hz96KE6w#47,
QkRox,8/8/4n1P1/8/P1ppK3/2kB4/8/8 w - - 0 55,d3c4 c3c4 a4a5 d4d3 e4e3 c4c3 a5a6 d3d2 g6g7 e6g7 a6a7 d2d1q a7a8q d1e1 e3f4 e1h4,2817,116,61,38,advancedPawn crushing endgame hangingPiece promotion veryLong,https://lichess.org/PmCIWPcs#109,
QWhOb,2q1rrk1/1p3p1p/1p4p1/1b1P1P2/4p1Qb/P1N1Bn1P/BPP3K1/R4R2 b - - 3 28,c8f5 c3b5 f5e5 g4f4 e5b2 a2b3,2816,98,91,1577,advantage defensiveMove hangingPiece long middlegame,https://lichess.org/a3Iv6YBx/black#56,
yhVZI,3N1b2/6k1/8/1p2pR2/4P3/ppPrBKP1/1P3P2/8 w - - 0 40,b2a3 d3d8 e3c1 d8d1,2816,94,90,844,advantage endgame hangingPiece short,https://lichess.org/2jH4R0s8#79,
Wy2pm,8/4bpk1/5p2/2P2P2/1pK3P1/8/5N2/8 b - - 0 47,e7c5 c4c5 b4b3 f2d1 g7h6 c5d6 h6g5 d6e7 g5g4 e7f6 g4f4 d1b2 f4e4 b2a4 e4d5 f6f7,2815,94,92,612,crushing endgame hangingPiece master quietMove veryLong zugzwang,https://lichess.org/d6r5OERH/black#94,
R4fPb,3r2k1/1b2Rp1p/pN4p1/2p4n/1p1b3N/1B3P1P/P1P3PK/8 b - - 0 23,d8f8 e7b7 d4e5 f3f4 e5f4 h2g1,2815,106,90,575,crushing defensiveMove hangingPiece long middlegame,https://lichess.org/2lZgzQfn/black#46,
3R2Ox,8/p6p/Pp1R3P/1Pp1n1k1/4P1p1/2P2p2/8/5K2 w - - 2 43,d6b6 a7b6 a6a7 g4g3 a7a8q e5g4,2814,106,86,433,crushing endgame hangingPiece long master,https://lichess.org/ZGBDAsAB#85,
IUis2,8/8/3B3R/p1p5/3b2k1/8/2q2PPK/4R3 w - - 0 37,e1e4 c2e4 f2f3 g4g5 f3e4 g5h6 d6f4 h6h5 h2g3 d4b2,2814,121,89,1116,crushing defensiveMove endgame hangingPiece veryLong,https://lichess.org/NuLo81uE#73,
PTWP6,8/8/4P3/6b1/kpK2p2/5N2/8/8 b - - 1 47,b4b3 f3g5 b3b2 g5e4 f4f3 e4c3,2814,110,91,1042,crushing endgame hangingPiece long quietMove,https://lichess.org/hb0SFVnz/black#94,
7w0gx,rn1qk2r/1bpp1ppp/1p2p3/p3P3/QbPPNn2/5P2/PPB4P/R1BK2NR b kq - 5 11,f4h3 g1h3 d8h4 h3f4,2813,113,81,352,advantage hangingPiece opening short,https://lichess.org/KOizTUQ1/black#22,Paleface_Attack Paleface_Attack_Other_variations
lgkg7,rq3rk1/1b3pp1/p3p2p/1p1nP2Q/1b1NB2B/8/PP3PPP/R3R1K1 w - - 3 18,d4e6 f7e6 h5g6 f8f4 g6e6 g8h8,2812,104,87,245,advantage defensiveMove hangingPiece long master middlegame,https://lichess.org/rnEBS8M3#35,Sicilian_Defense Sicilian_Defense_Smith-Morra_Gambit_Deferred
0yBgk,1B4k1/2r2pbp/P1B3p1/4q3/Q7/7P/4nPP1/2R3K1 w - - 2 33,g1f1 e2c1 a4d1 e5a1 b8c7 a1a6,2812,97,92,1785,crushing hangingPiece long master middlegame,https://lichess.org/0LbbcTVU#65,
